Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Mean Source Stockpile,1.159231686508109,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Resource Transfer Ratio,0.003989540275230554,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Relationship Frequency,0.8128334917442143,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Total Resource Shared,12394.323943949563,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Relationship Incidence,791472.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Total Source Stockpile,799004.468184624,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Resource Transfer Rate,0.01565983881166935,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Mean Source Stockpile,1.009517036843532,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Resource Transfer Ratio,0.015275255600806427,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Relationship Frequency,0.2186821688291594,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Total Resource Shared,1280.6218424802169,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Relationship Incidence,71496.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Total Source Stockpile,73964.96227583906,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Resource Transfer Rate,0.0179117970583,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Mean Source Stockpile,1.0345328728297956,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Resource Transfer Ratio,0.01701922920109855,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Relationship Frequency,0.01975420525629407,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Total Resource Shared,1.0907488374141625,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Relationship Incidence,71496.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Total Source Stockpile,43904.15580125682,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Resource Transfer Rate,1.5256081982406884e-05,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Mean Source Stockpile,0.6140784911219763,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Resource Transfer Ratio,2.4843245924371686e-05,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Relationship Frequency,0.01975420525629407,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1021
Total Resource Shared,54093.0618972432,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,3568128.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,1695042.908951519,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,0.015160067659356166,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.47505103767340157,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,0.030925590004872362,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,51027.70002385603,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,2293328.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,1160410.8111830065,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,0.02225050233715196,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.505994263002504,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,0.04212157658172933,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,0.642725821495193,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,18791.52527632041,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,2130944.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,1026852.6072153733,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,0.008818404085851347,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.48187686171732963,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,0.017971243458844436,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,0.5972162433634668,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,54093.0618972432,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,3568128.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,1695042.908951519,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,0.015160067659356166,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.47505103767340157,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,0.030925590004872362,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,54087.14608066399,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,2467504.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,1232287.383087819,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,0.02191978050721052,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.499406437877231,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,0.04204618861322302,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,0.6915402138039891,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,8104.627991344538,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,718592.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,365888.4409315062,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,0.011278483466757963,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.5091741084391508,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,0.021670529923687978,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,0.2013918783182666,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,3065.361873386388,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,1274800.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,534632.0977666648,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,0.002404582580315648,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.41938507826064075,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,0.005700904511318357,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,0.357274178504807,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,5.915816579253013,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,1100624.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,462755.5258619424,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,5.3749660004261335e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.4204483328202387,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,1.2783728388854628e-05,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,0.3084597861960109,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,27196.908629574904,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Incidence,718592.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Source Stockpile,302301.8608025607,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Rate,0.03784749709094299,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Mean Source Stockpile,0.4206863711293205,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Resource Transfer Ratio,0.08254024340196042,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Relationship Frequency,0.2013918783182666,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1022
Total Resource Shared,1.3843722017968747,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,6388692.654239032,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,3.755349939770168e-07,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,1.7330437972653625,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,2.1669095333571611e-07,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,1.3843722017968747,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,1075696.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,755510.2583229411,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,1.2869548662418329e-06,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,0.702345512415163,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,1.8323638228239505e-06,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.2918012152777778,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,1.3085427421892482,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,2202080.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,3197877.9535893174,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,5.942303377666788e-07,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,1.4522078914432344,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,4.0919079018537706e-07,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.5973524305555555,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,1.240406887542797,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,3441024.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,6039250.666695768,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,3.604760930300971e-07,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,1.755073683501123,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,2.0539081770773244e-07,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.9334375,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,1.232424245404595,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,823856.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,401443.6651802496,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,1.4959219152431918e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,0.48727406874532636,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,3.0699711286872153e-06,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.22348524305555556,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,0.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,2610704.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,5633182.395915787,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,0.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,2.1577254242211246,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,0.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.7081987847222222,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,0.1519479563922816,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,2862544.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,5987248.989058874,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,5.308143958390913e-08,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,2.0915832172567037,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,2.5378592541203262e-08,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.7765147569444445,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,0.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,742160.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,1980611.611761167,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,0.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,2.668712422875346,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,0.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.20132378472222223,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,0.07582945960762696,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,742160.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,1210203.088891947,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,1.0217400507656969e-07,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,1.6306498449012974,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,6.265845423159441e-08,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.20132378472222223,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,0.11878013901494544,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,122688.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,55413.26577896144,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,9.681479771040806e-07,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,0.4516600301493336,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,2.1435279573703346e-06,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.03328125,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,0.02518517523913401,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Incidence,122688.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,294028.7217645211,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,2.052782280185023e-07,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,2.396556482822453,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,8.565548607205672e-08,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.03328125,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1023
Total Resource Shared,7771.995607419964,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,5330723.396760699,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.0021082887389919608,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.4460512686525335,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.001455840089050327,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,612.0003576188458,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,934624.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,425053.1642936308,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.0006548091613513518,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,0.45478520163577096,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.001437750627586032,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.25353298611111114,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,658.0510716226942,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,2023264.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,2721798.537101892,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.0003252423171779334,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.345251305366918,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.00024171223683833946,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.5488454861111111,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,7771.995607419964,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,3686400.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,5330723.396760699,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.0021082887389919608,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.4460512686525335,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.001455840089050327,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,247.3019839212695,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,792272.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,362697.0177657284,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.0003121427791481581,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,0.45779355797722043,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.0006813771988272265,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.21491753472222222,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,7159.9952498011535,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,2751776.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,4905670.232465157,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.002601954246930402,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.7827287658825273,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.0014574074246264744,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.7464670138888889,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,6884.428008235813,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,831568.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,1373685.2891372838,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.008278851528961928,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.6519217780593816,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.004986657263836069,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.22557725694444444,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,7524.6936234986315,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,2894128.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,4968026.378993357,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.002599986463452422,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.716588339905269,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.0015123337121210722,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.7850824652777778,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,229.5165275614261,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Incidence,831568.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,1235239.5705209316,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.000276004521051106,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.4854342284947613,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.00018577278053126832,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.22557725694444444,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1024
Total Resource Shared,9572.984563058959,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,4829159.899240423,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.002596838260378407,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.3099934622505487,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0019784073212849316,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Resource Shared,9001.613002676035,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Incidence,2687472.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,4367584.81805651,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.0033494722931721836,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.6251647712260853,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.002056765733859285,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.7290234375,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1025
