Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Relationship Incidence,847024.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Source Stockpile,437724.78394747624,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Rate,4.2660769718719713e-07,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Mean Source Stockpile,0.5167796708800179,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Ratio,8.255110815240684e-07,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Frequency,0.22976996527777777,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Resource Shared,0.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Incidence,144744.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Source Stockpile,235439.32433744572,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Rate,0.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Mean Source Stockpile,1.6265912530912903,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Ratio,0.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Frequency,0.039264322916666664,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Resource Shared,0.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Incidence,289488.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Source Stockpile,647514.3258116326,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Rate,0.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Mean Source Stockpile,2.2367570531822825,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Ratio,0.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Frequency,0.07852864583333333,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Resource Shared,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Incidence,144744.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Source Stockpile,412075.0014742163,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Rate,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Mean Source Stockpile,2.846922853273478,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Frequency,0.039264322916666664,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Resource Shared,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Incidence,52176.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Source Stockpile,122335.10002803364,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Rate,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Mean Source Stockpile,2.3446622973787496,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Relationship Frequency,0.014153645833333334,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1040
Total Resource Shared,0.16926261927056713,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Source Stockpile,5976954.9073686795,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Rate,4.591542406428145e-08,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Mean Source Stockpile,1.6213527852020073,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Ratio,2.8319205531985706e-08,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Resource Shared,0.06292935785606879,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Incidence,1268112.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Source Stockpile,2439209.611608174,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Rate,4.962444788478367e-08,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Mean Source Stockpile,1.923496987338795,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Ratio,2.579907685385843e-08,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Frequency,0.34399739583333333,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Resource Shared,0.10633326141449838,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Incidence,679664.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Source Stockpile,1231366.8357592383,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Rate,1.5644974783789988e-07,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Mean Source Stockpile,1.811728789165291,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Ratio,8.63538379825294e-08,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Frequency,0.18437065972222222,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Resource Shared,0.10633326141449838,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Incidence,1359328.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Source Stockpile,3021799.369580957,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Rate,7.822487391894994e-08,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Mean Source Stockpile,2.2230097294993976,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Ratio,3.5188721906283404e-08,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Frequency,0.36874131944444444,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Resource Shared,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Incidence,918176.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Source Stockpile,449440.5081419883,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Rate,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Mean Source Stockpile,0.48949276406918535,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Ratio,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Frequency,0.24907118055555555,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Resource Shared,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Incidence,679664.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Source Stockpile,1790432.5338213348,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Rate,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Mean Source Stockpile,2.6342906698329394,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Relationship Frequency,0.18437065972222222,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1001
Total Resource Shared,3.3963045112432355,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Source Stockpile,3074146.290887401,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Rate,9.213065622947145e-07,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Mean Source Stockpile,0.8339155519985354,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Ratio,1.1047947747611458e-06,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Resource Shared,3.0697932146637905,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Incidence,1483520.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Source Stockpile,1364206.279601337,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Rate,2.0692631138533964e-06,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Mean Source Stockpile,0.9195739050375707,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Ratio,2.2502361650183623e-06,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Frequency,0.40243055555555557,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Resource Shared,0.0919611145296435,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Incidence,520008.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Source Stockpile,701866.6529089095,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Rate,1.7684557647121488e-07,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Mean Source Stockpile,1.3497227983202364,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Ratio,1.3102360982592704e-07,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Frequency,0.14106119791666666,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Resource Shared,0.2637054931786006,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Incidence,1040016.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Source Stockpile,1084074.7393872791,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Rate,2.5355907330137287e-07,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Mean Source Stockpile,1.0423635207412956,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Ratio,2.432539191718946e-07,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Frequency,0.2821223958333333,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Resource Shared,0.06280580340084449,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Incidence,830352.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Source Stockpile,363896.2336742245,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Rate,7.563756503367787e-08,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Mean Source Stockpile,0.4382433397814716,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Ratio,1.7259258752662661e-07,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Frequency,0.22524739583333334,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Resource Shared,0.17174437864895709,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Incidence,520008.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Source Stockpile,382208.0864787005,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Rate,3.3027257013153083e-07,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Mean Source Stockpile,0.7350042431629907,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Resource Transfer Ratio,4.493476395497373e-07,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Relationship Frequency,0.14106119791666666,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1002
Total Resource Shared,19.87928126778965,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Source Stockpile,1775389.2833337348,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Rate,5.392600170298842e-06,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Mean Source Stockpile,0.481605165834889,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Ratio,1.1197014010285624e-05,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Resource Shared,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Incidence,1269536.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Source Stockpile,632306.523242792,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Rate,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Mean Source Stockpile,0.4980611209471744,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Frequency,0.34438368055555557,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Resource Shared,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Incidence,1034384.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Source Stockpile,461393.8535314143,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Rate,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Mean Source Stockpile,0.4460566419544524,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Ratio,0.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Frequency,0.2805946180555556,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Resource Shared,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Incidence,430360.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Source Stockpile,251836.21873362735,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Rate,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Mean Source Stockpile,0.5851757104136708,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Frequency,0.11674262152777778,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Resource Shared,19.754788363030208,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Incidence,860720.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Source Stockpile,424226.6376048286,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Rate,2.295146895974325e-05,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Mean Source Stockpile,0.49287414909009736,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Ratio,4.656442274403943e-05,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Frequency,0.23348524305555557,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Resource Shared,19.754788363030208,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Incidence,430360.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Source Stockpile,172390.4188713606,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Rate,4.59029379194865e-05,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Mean Source Stockpile,0.40057258776689425,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Resource Transfer Ratio,0.00011458017786130842,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Relationship Frequency,0.11674262152777778,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1003
Total Resource Shared,43562.061814779234,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Incidence,3686336.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,1823714.9264201291,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.011817170712268017,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.49472292444859317,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.023329191164058308,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Resource Shared,16.46144962456418,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Incidence,1038896.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,320130.87195799715,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,1.584513716922982e-05,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.30814525415248223,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,5.141835619666069e-05,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Frequency,0.28182346915745066,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Resource Shared,6821.342620197087,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Incidence,433936.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,235044.38704918686,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.015719697421272,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.5416568043425456,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.028203014248944884,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Frequency,0.11771471726939704,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Resource Shared,17082.03767669265,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Incidence,867872.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,474567.93423293397,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.01968266942209525,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.5468178881596987,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.034744307236190805,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Frequency,0.23542943453879409,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Resource Shared,26244.734304582555,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Incidence,1537328.0,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,957827.3838622689,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.017071655693893923,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.6230468604372449,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.026669523320579144,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Frequency,0.41703414989843574,Non-nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Resource Shared,10260.695056495404,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Incidence,433936.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,239523.54718375232,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.023645641422918137,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.5519789719768637,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.04107823201523838,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Relationship Frequency,0.11771471726939704,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1004
Total Resource Shared,22205.716013470028,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,1456273.5453361287,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.006023685984556756,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,0.3950394816992537,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.0150192948889929,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Resource Shared,19392.02549904187,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Incidence,585960.0,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,22859.343461473985,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.03309445269138144,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,0.03901178145517439,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.45896798082835677,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.15895182291666668,Child Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Resource Shared,19393.01330943938,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Incidence,1171920.0,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,295842.120964748,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.0165480692448626,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,0.2524422494408731,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.061519200117368854,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.31790364583333336,Nuclear Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Resource Shared,54.12029800923023,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Incidence,1487616.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,524481.7727947212,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,3.638055654767778e-05,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,0.3525652942659404,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.0001031774921829087,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.4035416666666667,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Resource Shared,0.9878103974999999,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Relationship Incidence,585960.0,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,272982.7775034337,Parent Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-onebig,1005
