Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Mean Source Stockpile,0.832111835459315,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Incidence,2252.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,2912656.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,2747436.7018060694,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Rate,0.0007731774710092781,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.9432753822648707,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.7901085069444445,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Incidence,2107.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,787632.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,644405.3034478059,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Rate,0.0026751071566416804,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.8181553104086755,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.21365885416666666,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Incidence,100.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,1073824.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,1062690.2392760052,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Rate,9.312513037518252e-05,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.9896316708101189,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.29129340277777777,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Incidence,7737.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,2111136.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,1649527.2097773605,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Rate,0.003664851530171434,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.781345782449525,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.5726822916666666,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Incidence,9594.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,966432.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,397068.1095048269,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Rate,0.009927237508691766,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.41085985305207906,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.2621614583333333,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Incidence,7630.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Incidence,773744.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Total Source Stockpile,320060.3684274545,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Rate,0.00986114270352985,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Mean Source Stockpile,0.4136515028581217,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Relationship Frequency,0.20989149305555554,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1021
Reproduction Incidence,14981.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,2609124.749871259,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.004063856336805556,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.7077703857072642,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,9678.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,1314528.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,592308.5577337178,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.007362338421091069,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.4505864901574693,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.35658854166666665,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,12136.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,2618096.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,1781101.9107339622,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.004635429716862941,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.6803042786566887,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.7102039930555556,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,14904.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,3683088.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,2607889.771988031,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.004046604371114673,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.7080715345351594,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.9991015625,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,8656.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,1152272.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,522861.34978128434,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.007512115195023397,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.453765560372277,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.31257378472222225,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,4446.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,1922720.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,1727002.7512720618,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.0023123491720063245,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.898208138091902,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.5215711805555555,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,213.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,534152.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,534246.3238874656,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.0003987628989501116,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,1.0001765862291363,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.14489800347222223,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,6325.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,2534128.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,2086263.4000851943,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.0024959275932391733,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.8232667805593065,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.6874262152777778,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,2632.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,534152.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,293776.5152456524,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.004927436385148797,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.549986736445155,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.14489800347222223,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,857.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,449152.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,289813.44085963565,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.0019080400398974067,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.6452457984371341,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.12184027777777778,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,77.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,1656.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,336.79823276541407,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.0464975845410628,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.2033805753414336,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.00044921875,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,0.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Incidence,1656.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Total Source Stockpile,898.1796504793184,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Rate,0.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Mean Source Stockpile,0.5423790159899265,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Relationship Frequency,0.00044921875,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1022
Reproduction Incidence,14084.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,3911818.197215467,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.003820529513888889,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.0611485995050638,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,13723.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,1003584.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,637507.4611227943,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.013673992411198266,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,0.6352307939572516,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.2722395833333333,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,13218.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,2188224.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,2306335.9393503987,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.006040515047819601,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.0539761648489363,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.59359375,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,13265.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,3529456.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,3726469.0680814483,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.003758369561768159,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.055819669683217,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.9574262152777778,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,12410.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,812080.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,435050.39180685254,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.015281745640823564,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,0.535723563943026,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.22029079861111112,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,269.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,1202624.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,1194330.3549400964,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.0002236775584056197,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,0.9931037090063863,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.32623263888888887,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,66.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,749088.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,755582.4558590634,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,8.810713828014866e-05,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.0086698169761943,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.203203125,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,1674.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,2874320.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,3476767.8054030994,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.0005823986194995686,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.209596636909982,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.7797092013888889,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,800.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,749088.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,849899.8019993976,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.0010679653124866504,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.134579384530786,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.203203125,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,92.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,1480192.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,2079980.381143233,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,6.215409892770667e-05,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.4052098519267995,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.40152777777777776,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,804.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,78472.0,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,147984.222084924,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.010245692731165256,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,1.8858219757993169,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.02128689236111111,Propagule Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,15.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Incidence,78472.0,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Total Source Stockpile,37364.90704844405,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Rate,0.00019115098379039657,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Mean Source Stockpile,0.47615591610312025,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Relationship Frequency,0.02128689236111111,Propagule Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1023
Reproduction Incidence,8818.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,3686400.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,5635000.170098887,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,0.002392035590277778,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.5285916260033872,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,8597.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,1078208.0,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,535048.6792208423,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,0.007973415148097584,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,0.49623883260079904,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.29248263888888887,Nonchannelmate,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,7602.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,2077664.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,2624606.811696784,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,0.0036589169374836353,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.263248923645394,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.5636024305555556,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,8818.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,3686400.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,5635000.170098887,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,0.002392035590277778,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.5285916260033872,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,7558.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,955984.0,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,478172.47670364415,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,0.007905990058411019,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,0.5001887863224114,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.2593272569444444,Unrelated Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,147.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,1614960.0,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,3194610.6434571617,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,9.102392628919602e-05,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.978136079814461,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.4380859375,Channelmate 0,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,57.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,804368.0,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,1784157.533525396,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,7.086308754202056e-05,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,2.2180861664379936,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.21819878472222223,Cell Parent,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,1260.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,2730416.0,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,5156827.693393988,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,0.00046146814258340123,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.8886600772168005,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.7406727430555555,Related Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,74.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,993232.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,1905340.847419527,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,7.450424472832128e-05,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.9183240646893445,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.2694314236111111,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,1159.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Incidence,804368.0,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Total Source Stockpile,1226235.8248774868,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Rate,0.001440882780021085,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Mean Source Stockpile,1.524471168516757,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Relationship Frequency,0.21819878472222223,Cell Child,262144,262400,resource-wave__channelsense-yes__nlev-two,1024
Reproduction Incidence,15014.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Relationship Incidence,3686336.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Total Source Stockpile,2876716.4891900634,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Reproduction Rate,0.004072878869424816,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Mean Source Stockpile,0.7803728388269716,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Relationship Frequency,1.0,Neighbor,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Reproduction Incidence,460.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Relationship Incidence,2910560.0,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Total Source Stockpile,2481567.462096805,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Reproduction Rate,0.00015804518718047386,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Mean Source Stockpile,0.8526082479305719,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Relationship Frequency,0.7895536380839945,Channelmate 1,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
Reproduction Incidence,14626.0,Nondirect Cell Relative,262144,262400,resource-wave__channelsense-yes__nlev-two,1025
